% Model:              SCtape_pde_2D_c43a_20160729_ancien.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jan 15 2026, 13:51
% Table:              Table 1 - instantaneous AC losses pd [W/m]
% Time (s)               instantaneous AC losses [W/m] (W/m)
0                        1.994559708885714E-189
2.0E-4                   9.44042628481829E-4
4.0E-4                   0.19289034337147748
6.000000000000001E-4     0.38527044470430044
8.0E-4                   0.6657219019761229
0.001                    0.9303333292090662
0.0012000000000000001    1.1417326836687263
0.0014                   1.2780189389587575
0.0016                   1.3578853516455982
0.0018000000000000002    1.3873780483693896
0.002                    1.3821087745603462
0.0022                   1.3476397764071688
0.0024000000000000002    1.3021873785767857
0.0026000000000000003    1.2389904932652627
0.0028                   1.1633718616183
0.003                    1.0755076095141465
0.0032                   0.9857537457655965
0.0034000000000000002    0.8864524537942502
0.0036000000000000003    0.7918026667023556
0.0038                   0.6923309606316117
0.004                    0.5801560508286376
0.004200000000000001     0.47288828552822826
0.0044                   0.3692620003807004
0.0046                   0.266608215443684
0.0048000000000000004    0.16670385420316527
0.005                    0.08058829559178735
0.005200000000000001     0.025967085382523174
0.0054                   0.00736328732598106
0.0056                   0.0022070549672789674
0.0058000000000000005    8.220389241240367E-4
0.006                    6.174155398980021E-4
0.006200000000000001     0.0017703681570914425
0.0064                   0.004672460287136701
0.0066                   0.01009017822687218
0.0068000000000000005    0.022500929119617707
0.007                    0.0427683533286159
0.007200000000000001     0.07849517131113398
0.0074                   0.12741834428829196
0.0076                   0.1989876746865059
0.0078000000000000005    0.292464381779207
0.008                    0.3953153369533582
0.0082                   0.53070394681743
0.008400000000000001     0.6744577329168051
0.0086                   0.8197824349581511
0.0088                   0.964831088554722
0.009000000000000001     1.1089273351381421
0.0092                   1.231411243633783
0.0094                   1.3405038232904332
0.009600000000000001     1.4542753482226891
0.0098                   1.5309540224344127
0.01                     1.5998754584064705
0.0102                   1.6411084358422587
0.010400000000000001     1.6831587291237207
0.0106                   1.6889707245282297
0.0108                   1.6914667015520692
0.011000000000000001     1.6792990057699737
0.0112                   1.664078979824633
0.0114                   1.6317026183990435
0.011600000000000001     1.5801251763574051
0.0118                   1.5383306689574556
0.012                    1.4740254073075818
0.0122                   1.417634953491486
0.012400000000000001     1.3367590867520962
0.0126                   1.2555646246281738
0.0128                   1.1762340110242304
0.013000000000000001     1.0866886175415695
0.0132                   0.9913406288343989
0.0134                   0.8925573050191979
0.013600000000000001     0.7906612063996448
0.013800000000000002     0.6863884571451168
0.014                    0.5824067083151135
0.0142                   0.4759830537192395
0.014400000000000001     0.36726341435875004
0.0146                   0.2620501839684516
0.0148                   0.16293825045085705
0.015000000000000001     0.0784304342694825
0.0152                   0.02554413317674275
0.0154                   0.007278312929568246
0.015600000000000001     0.0021854920436569095
0.0158                   8.161012311262207E-4
0.016                    6.149840431292233E-4
0.0162                   0.0017559201769591281
0.0164                   0.004580061976758082
0.0166                   0.010090066632845923
0.016800000000000002     0.022433572828016512
0.017                    0.042737839066670794
0.0172                   0.0785317690307722
0.017400000000000002     0.1275440104260834
0.0176                   0.19957636274307197
0.0178                   0.2924675500681557
0.018000000000000002     0.3952712068939989
0.0182                   0.5306844104666735
0.0184                   0.6728838963826473
0.018600000000000002     0.8196682915160703
0.0188                   0.9648342542500529
0.019                    1.1079357235167278
0.019200000000000002     1.2312243226778417
0.0194                   1.3404868034279922
0.0196                   1.4538894429781213
0.0198                   1.530981648514126
0.02                     1.5998089853614115
