% Model:              SCtape_pde_2D_c43a_20160729_ancien.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jan 16 2026, 12:07
% Table:              Table 2 - instantaneous AC losses pd [W/m]
% Time (s)               instantaneous AC losses [W/m] (W/m)
0                        2.6235442545856387E-278
2.0E-4                   4.7573502482541597E-57
4.0E-4                   7.639430569936102E-5
6.000000000000001E-4     2.470690348656202E-4
8.0E-4                   4.810320041793185E-4
0.001                    9.033630642477376E-4
0.0012000000000000001    0.0016008251657646769
0.0014                   0.002383197809039443
0.0016                   0.003248578346057793
0.0018000000000000002    0.004269462597908174
0.002                    0.005684232078467203
0.0022                   0.007082215721552839
0.0024000000000000002    0.0083843616666179
0.0026000000000000003    0.009624484372912955
0.0028                   0.01076481308183724
0.003                    0.011738687911628137
0.0032                   0.012334363479051137
0.0034000000000000002    0.012531119017075017
0.0036000000000000003    0.012675861012860487
0.0038                   0.012172712318008884
0.004                    0.011195141161272652
0.004200000000000001     0.010001917957304481
0.0044                   0.008422211366470988
0.0046                   0.006647179190222777
0.0048000000000000004    0.004741300878400169
0.005                    0.002960440923230515
0.005200000000000001     0.00151867384305921
0.0054                   6.219136300112721E-4
0.0056                   2.119336719223929E-4
0.0058000000000000005    5.882331647909581E-5
0.006                    1.2959724752778764E-5
0.006200000000000001     2.225059122558515E-6
0.0064                   2.9403994619304E-7
0.0066                   2.9617064924343382E-8
0.0068000000000000005    1.1349044550754724E-6
0.007                    2.3853676478230847E-5
0.007200000000000001     2.5890169932355406E-5
0.0074                   2.8141690748628713E-5
0.0076                   1.036359126781331E-4
0.0078000000000000005    1.8946748581245615E-4
0.008                    2.0287395469430636E-4
0.0082                   3.680136655628001E-4
0.008400000000000001     5.315946275268232E-4
0.0086                   8.00276724251775E-4
0.0088                   0.0010394534492088132
0.009000000000000001     0.0014127601907843017
0.0092                   0.0017353305126432096
0.0094                   0.0022228048892849596
0.009600000000000001     0.002645060448262606
0.0098                   0.003674729073592685
0.01                     0.004402742622712847
0.0102                   0.0049859621226314346
0.010400000000000001     0.006425856047824326
0.0106                   0.007352620000539129
0.0108                   0.00824805628858954
0.011000000000000001     0.009798554376381797
0.0112                   0.010835234136777137
0.0114                   0.012228727258386937
0.011600000000000001     0.013465787534326467
0.0118                   0.014433243960570467
0.012                    0.01535048957260458
0.0122                   0.01671754288694046
0.012400000000000001     0.017441691989481693
0.0126                   0.01763247681582161
0.0128                   0.01799088789414322
0.013000000000000001     0.017757698052965617
0.0132                   0.017645292225701846
0.0134                   0.01692405411050222
0.013600000000000001     0.015981895418411676
0.013800000000000002     0.014529947122038369
0.014                    0.012948243252902995
0.0142                   0.011063248615192615
0.014400000000000001     0.009183835725035724
0.0146                   0.006960644065417206
0.0148                   0.004993997795977828
0.015000000000000001     0.003069836868239153
0.0152                   0.0015573503646748273
0.0154                   6.349438028400089E-4
0.015600000000000001     2.1573931457552386E-4
0.0158                   5.9825238402693465E-5
0.016                    1.3185399613009412E-5
0.0162                   2.2655930603349352E-6
0.0164                   2.9970892402662065E-7
0.0166                   3.02201507557808E-8
0.016800000000000002     1.0269940988912526E-6
0.017                    2.37494771753719E-5
0.0172                   2.5817798772078022E-5
0.017400000000000002     2.8064994962107977E-5
0.0176                   1.0380749139108892E-4
0.0178                   1.9412281298973643E-4
0.018000000000000002     2.0288137934699901E-4
0.0182                   3.681377197076359E-4
0.0184                   5.328022308060839E-4
0.018600000000000002     7.962894888351512E-4
0.0188                   0.0010387507434328194
0.019                    0.0014166784918018145
0.019200000000000002     0.0017386439529866037
0.0194                   0.0022215925740462347
0.0196                   0.0026449326140822495
0.0198                   0.0036701400664084483
0.02                     0.0044114810829612786
