% Model:              SCtape_pde_2D_c43a_20160729_ancien.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jan 16 2026, 12:42
% Table:              Table 2 - instantaneous AC losses pd [W/m]
% Time (s)               instantaneous AC losses [W/m] (W/m)
0                        3.995188431428615E-256
2.0E-4                   7.256359134284735E-35
4.0E-4                   6.423459233198828E-4
6.000000000000001E-4     0.0014811080367674438
8.0E-4                   0.003635017062121536
0.001                    0.0069399353827071224
0.0012000000000000001    0.011591830630267608
0.0014                   0.01825313918773684
0.0016                   0.026334598864693037
0.0018000000000000002    0.03577178515746365
0.002                    0.047305501601821065
0.0022                   0.060705541959402115
0.0024000000000000002    0.07485188471980694
0.0026000000000000003    0.08981932759714954
0.0028                   0.10521453171510456
0.003                    0.1203728819255533
0.0032                   0.13447818154327962
0.0034000000000000002    0.14672652070747036
0.0036000000000000003    0.15594550149626032
0.0038                   0.16098377366677397
0.004                    0.1609943615749275
0.004200000000000001     0.15433734933279583
0.0044                   0.1405214448881917
0.0046                   0.11930614116297385
0.0048000000000000004    0.09187217359178673
0.005                    0.06172111522687422
0.005200000000000001     0.03425151289013222
0.0054                   0.015032225483393368
0.0056                   0.005402243608688076
0.0058000000000000005    0.0016035726038657306
0.006                    3.8069380347369105E-4
0.006200000000000001     7.053801458589404E-5
0.0064                   1.0039271527266186E-5
0.0066                   3.343846171286809E-5
0.0068000000000000005    3.6147994593928895E-5
0.007                    1.3840345864524713E-4
0.007200000000000001     2.657119743353336E-4
0.0074                   3.1709155051505117E-4
0.0076                   7.25974723041299E-4
0.0078000000000000005    0.0011198108390793385
0.008                    0.0014982060832943766
0.0082                   0.0025040514250870803
0.008400000000000001     0.003830538320894672
0.0086                   0.005391982851985239
0.0088                   0.007426824189322778
0.009000000000000001     0.010094212196862327
0.0092                   0.013176150035978757
0.0094                   0.016765947769190662
0.009600000000000001     0.021342969769735397
0.0098                   0.028077075930575433
0.01                     0.034211320052405694
0.0102                   0.04221236082761261
0.010400000000000001     0.0508645440265183
0.0106                   0.06110142357055238
0.0108                   0.07286540872180837
0.011000000000000001     0.08416957745272421
0.0112                   0.09755963918584412
0.0114                   0.11210553816535317
0.011600000000000001     0.12736948512181262
0.0118                   0.14230210241099156
0.012                    0.15702803508230578
0.0122                   0.1738187006209574
0.012400000000000001     0.18848684787235193
0.0126                   0.20098109102462808
0.0128                   0.21422076447233632
0.013000000000000001     0.22401495942753116
0.0132                   0.23190018958606384
0.0134                   0.2339964381831953
0.013600000000000001     0.23364736163329944
0.013800000000000002     0.22797765373759904
0.014                    0.2156861751327328
0.0142                   0.19683119570910096
0.014400000000000001     0.17090569288036858
0.0146                   0.13942097641358367
0.0148                   0.10385573146462217
0.015000000000000001     0.0679426576994505
0.0152                   0.03696134417034494
0.0154                   0.016163246404079235
0.015600000000000001     0.005760003533041752
0.0158                   0.0017040564372478608
0.016                    4.0451814159233137E-4
0.0162                   7.509287278638058E-5
0.0164                   1.0717197718506248E-5
0.0166                   1.151772398556022E-6
0.016800000000000002     5.33796851964461E-6
0.017                    1.382621534939808E-4
0.0172                   0.015715084948786723
0.017400000000000002     3.0737976953294137E-4
0.0176                   7.331061437375551E-4
0.0178                   0.0011232516035787812
0.018000000000000002     0.0014970430795391873
0.0182                   0.002503028496021781
0.0184                   0.0038247561140894743
0.018600000000000002     0.005367223458375297
0.0188                   0.0073867756452447135
0.019                    0.010055364251464608
0.019200000000000002     0.013173025992956479
0.0194                   0.01678642082103815
0.0196                   0.021240572115423094
0.0198                   0.028048733678847183
0.02                     0.03408220282751847
