% Model:              SCtape_pde_2D_c43a_20160729_ancien.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jan 16 2026, 12:48
% Table:              Table 2 - instantaneous AC losses pd [W/m]
% Time (s)               instantaneous AC losses [W/m] (W/m)
0                        2.8676190441170705E-296
2.0E-4                   5.203517378654609E-75
4.0E-4                   5.166083275043652E-7
6.000000000000001E-4     2.667022903247028E-5
8.0E-4                   9.245546367720496E-5
0.001                    1.591695018114192E-4
0.0012000000000000001    2.775136717453682E-4
0.0014                   4.936249244543842E-4
0.0016                   6.522558526948124E-4
0.0018000000000000002    8.35040370499759E-4
0.002                    0.0010866140950243997
0.0022                   0.0013544261097494109
0.0024000000000000002    0.0015680421430734426
0.0026000000000000003    0.0017283843171884848
0.0028                   0.0020275596192748688
0.003                    0.0021843689091813655
0.0032                   0.0022899729109952163
0.0034000000000000002    0.0023201276896110713
0.0036000000000000003    0.0022861547738952377
0.0038                   0.002111190928532685
0.004                    0.0020132713382278004
0.004200000000000001     0.001778679769358121
0.0044                   0.0014580403688806377
0.0046                   0.0011327876043319967
0.0048000000000000004    8.279740556228917E-4
0.005                    5.105688153928468E-4
0.005200000000000001     2.5748868783854697E-4
0.0054                   1.0414618766388281E-4
0.0056                   3.515512099271473E-5
0.0058000000000000005    9.64661120741903E-6
0.006                    2.099625230418064E-6
0.006200000000000001     3.562582017506707E-7
0.0064                   4.6555516602846763E-8
0.0066                   4.639090216545325E-9
0.0068000000000000005    3.488545504025947E-10
0.007                    1.9567308724425646E-11
0.007200000000000001     1.9061723429876204E-6
0.0074                   1.842499318553351E-5
0.0076                   1.9705631326081364E-5
0.0078000000000000005    2.081677586420691E-5
0.008                    5.128702123439802E-5
0.0082                   8.021073395473886E-5
0.008400000000000001     8.330107498218559E-5
0.0086                   1.5050425766402614E-4
0.0088                   1.5521735476186753E-4
0.009000000000000001     2.758122355285392E-4
0.0092                   3.927733539213369E-4
0.0094                   3.970382087855038E-4
0.009600000000000001     5.805645278558605E-4
0.0098                   7.405953406571384E-4
0.01                     7.684663391187736E-4
0.0102                   9.852011792268911E-4
0.010400000000000001     0.0011843712260455246
0.0106                   0.001473654568165225
0.0108                   0.0017068604274478238
0.011000000000000001     0.0017825183419014072
0.0112                   0.002001795039989253
0.0114                   0.002235226458314979
0.011600000000000001     0.002571902877496385
0.0118                   0.0027841254385820927
0.012                    0.0027592659507722347
0.0122                   0.002994674194860929
0.012400000000000001     0.0031651651512908815
0.0126                   0.0032239293490399995
0.0128                   0.003200057915963988
0.013000000000000001     0.0032564756048181404
0.0132                   0.0029906599780936288
0.0134                   0.003055090124066347
0.013600000000000001     0.002734834649959668
0.013800000000000002     0.002600069965786742
0.014                    0.0022286000602498857
0.0142                   0.0018665694673094563
0.014400000000000001     0.0016114146211967826
0.0146                   0.0012370562997986903
0.0148                   8.550478274259165E-4
0.015000000000000001     5.185590226393084E-4
0.0152                   2.5991863368686333E-4
0.0154                   1.0490507640734521E-4
0.015600000000000001     3.5376949925904567E-5
0.0158                   9.699576200413076E-6
0.016                    2.1107295114038513E-6
0.0162                   3.581934072398678E-7
0.0164                   4.682031325865708E-8
0.0166                   4.667033199845455E-9
0.016800000000000002     3.5107991791328796E-10
0.017                    1.9698600588205242E-11
0.0172                   1.7724335975364073E-6
0.017400000000000002     1.847558325175952E-5
0.0176                   1.969545006649127E-5
0.0178                   2.0827163208554807E-5
0.018000000000000002     5.0253507141392196E-5
0.0182                   7.980357220653978E-5
0.0184                   8.330389292061268E-5
0.018600000000000002     1.5071370726890747E-4
0.0188                   1.5521593263364636E-4
0.019                    2.7572485305222476E-4
0.019200000000000002     3.9177093702954304E-4
0.0194                   3.9707460694978923E-4
0.0196                   5.804868246452201E-4
0.0198                   7.401702967522148E-4
0.02                     7.679993204734224E-4
